id,time,username,post,label,skipstatus,player
719967125608075264,1461029377.7107852,Landhin,JAJAJAJAJAJAJAJ @aguerosergiokun,,,
719967125906026498,1461029377.7097833,T_Sello,"???? ""@ChampionsLeague: Penalty @MCFC! @PSG_English keeper Trapp brings down @aguerosergiokun! #UCL""",,,
719967130410573825,1461029377.708782,Mario_Gzlz08,QUE TE PASO @aguerosergiokun,,,
719967130465267720,1461029377.7077804,chaut_mi,Trou du cul va @aguerosergiokun,,,
719967130624659462,1461029377.7067795,ed_twin,JAJAJAJAJAJAJAJAJJA @aguerosergiokun,,,
719967132549832704,1461029377.7037756,CR7_Mark,@ChampionsLeague @MCFC @PSG_English @aguerosergiokun there goes my fantasy points....,,,
719967132793073670,1461029377.7027748,LuisFdo_Torres,lo botó @aguerosergiokun,,,
719967135858950144,1461029377.7007678,mancitypress,#MCFC Tweets: 28. PENALTY CITY!!! Trapp brings down @aguerosergiokun!! https://t.co/HsSHsWl0lB,,,
719967136559587329,1461029377.6987655,amateurpornh,@MCFC @aguerosergiokun goal,,,
719967136869953538,1461029377.6967585,AIvaroATM,JODETEEEEE RAAAAAAATAAAAA @aguerosergiokun,,,
719967138799296512,1461029377.6957574,prakashmgurnani,y lo falla @aguerosergiokun,,,
719967139772256256,1461029377.6937554,axl_escamilla,Jaja @aguerosergiokun de q te vas a disfrazar,,,
719967140477014018,1461029377.6927536,_runor,Wtf are you @aguerosergiokun,,,
719967142356127744,1461029377.6917524,daaveolmedo,AJAJJAJAJAJAJAJJAJAJAJAJAJ TE AMO @aguerosergiokun,,,
719967145552125953,1461029377.690751,Juaanmaa_7,LA CONCHA DE TU MADRE @aguerosergiokun,,,
719967145942249473,1461029377.68975,rglez_7,VAMOOOOOOOS. LO FALLÓ @aguerosergiokun,,,
719967146021761025,1461029377.6877475,suraj1kc,Wasted that spot kick. Shit @aguerosergiokun,,,
719967147401809920,1461029377.686749,Santiliboa4,Ah nooooooo @aguerosergiokun te re mufe. Disculpa wachin,,,
719967147443752961,1461029377.685748,Mateobuse_ok,@aguerosergiokun Gracias por tanto,,,
719967148878270464,1461029377.6827445,MarcioBrito10,"Perdeu o penal hein @aguerosergiokun ?
Que vergonha...",,,
719967150061056001,1461029377.6817436,ruscillo,RT @MCFCPortugues: 29' @aguerosergiokun falha o pênalti.,,,
719967150895730690,1461029377.6807392,WestwoodfcNurul,what!! @aguerosergiokun misses!,,,
719967151373815808,1461029377.6797402,Moaaz__Aly,Fucks sake you absolute cunt @aguerosergiokun,,,
719967151667429378,1461029377.6787338,GaryKeelor,@aguerosergiokun what are you doing!,,,
719967155744157696,1461029377.6765368,HashtagSpiruli,Can the @aguerosergiokun convert? #MCIPSG #MCFC #UCL #ChampionsLeague,,,
719967157271076864,1461029377.6730616,themarquis87,Forzaaaaaaaaa grande @aguerosergiokun,,,
719967161477783553,1461029377.6705382,MCSCI_Depok,@MCSCI_Depok oooowwwh sayang @aguerosergiokun tidak bisa mengkonversi mnjd gol #CMONCITY #dukungcityvpsg,,,
719967162920775680,1461029377.6679823,elli_yung,Wtf is wrong with you @aguerosergiokun,,,
719967165215084544,1461029377.6644852,_Jaga1912,Jajajaja @aguerosergiokun no jodas!!!,,,
719967166624194560,1461029377.6627321,ToppingBody,@aguerosergiokun falla un penal !!!! #MANPSG,,,
719967167761027072,1461029375.0946965,Neven_Css,@aguerosergiokun t guez,,,
719967169069486080,1461029375.0936856,Kuncit0,NO MAMES CABRÓN NO MAMES @aguerosergiokun NO TE MAMES!!!,,,
719967169338023937,1461029375.0926855,SoccerParole,@aguerosergiokun  THROWS AWAY THE PENALTY! #UCL,,,
719967170130788353,1461029375.0896811,50ShadesOfRhys,@aguerosergiokun missing pens because he has shit hair.,,,
719967170315161600,1461029375.0896811,LaDoce,#ChampionsLeague | Min. 29' La fallooooooo! @aguerosergiokun,,,
719967172156645376,1461029375.087678,eliamorata9,"RT @PremiumSportHD: #premiumchampions
@aguerosergiokun anticipa nettamente #Trapp che lo stende: calcio di rigore per gli inglesi. #CityPSG",,,
719967172278284289,1461029375.0866766,gonzahao,"Penalazo marca registrada @aguerosergiokun 
....pero se lo comió!!!!!!  #CMONCITY",,,
719967173305888768,1461029375.085677,tododeportes_pl,. @aguerosergiokun falla y deja escapar la ventaja para el @MCFC #Champions,,,
719967173930823680,1461029375.0836759,Orange_FootClub,30' @aguerosergiokun rate le cadre ! @MCFCFrancais 0-0 (2-2) @PSG_inside #MCIPSG,,,
719967175092629506,1461029375.082675,Toby_lleras,Para qué te traje! @aguerosergiokun,,,
719967176724254720,1461029375.0816708,RealTrampTips,@aguerosergiokun you prick!,,,
719967177118519297,1461029375.0806725,okiamxico,excelente penalty rapaz @aguerosergiokun,,,
719967177252540416,1461029375.0796714,ddiaz1111,"@aguerosergiokun ????
#UCL",,,
719967177491791873,1461029375.0786695,Abimbola_A,Disappointed @aguerosergiokun,,,
719967177596473344,1461029375.0776806,RodMejia7,No mames @aguerosergiokun ????????????,,,
719967179236646912,1461029375.0756614,peelejared252,It's all good. Get it back @aguerosergiokun,,,
719967179823820800,1461029375.0746405,Rascesarvzla,@aguerosergiokun falla un penal ... 2-2 todo en Manchester,,,
719967180993863680,1461029375.0736275,nbrickley14,LOOOOOOOOOOOL @aguerosergiokun,,,
719967184865402880,1461029375.071625,forsakenmenot,nerves got to this man @aguerosergiokun,,,
719967188032086017,1461029375.070624,DrEbolatelli,"PTDRRRR NIQUE TZ MERE, JE REPETE, NIQUE TA MERE @aguerosergiokun",,,
719967189424599042,1461029375.0696225,Zach_Legner,Good shit @aguerosergiokun,,,
719967193874628608,1461029375.0646162,wildanynwa,@aguerosergiokun tidak becus eksekusi 12 pass come on @PSG_English,,,
719967196873515008,1461029375.0626135,superbima,Ojo grogi kang @aguerosergiokun,,,
719967198761119745,1461029375.0616245,PenalPalBolso,Y lo erró el come gordas de @aguerosergiokun,,,
719967205207584768,1461029375.0535939,SlzrLewis,@aguerosergiokun siempre supe que lo fallarias????,,,
719967205849346048,1461029375.052593,JoletteCR,Hahahaha @aguerosergiokun,,,
719967206344376320,1461029375.0515914,toutain_t,@toutain_t @aguerosergiokun frérot tu fais quoi là ?,,,
719967206491209728,1461029375.0495894,Santiago9191,Que hiciste @aguerosergiokun :(,,,
719967206654652416,1461029375.0485885,Bill_Kruspe,"#ChampionTheMatch @Heineken_MX y falla el penal, @aguerosergiokun tuvo la pena máxima y la manda por un costado",,,
719967208231800833,1461029375.045583,GhostOfDiaby,"Ahahahahahahahahahahahaha.  OMG, WTF!  @aguerosergiokun",,,
719967208823222272,1461029375.0445635,KMKUN16,???????????? @aguerosergiokun,,,
719967208915529728,1461029375.04356,yacsone,Waaaah @aguerosergiokun il l'a met à côté,,,
719967210962337793,1461029375.0415561,MiguelVJ7,Que pendejo eres @aguerosergiokun #UCL,,,
719967211654356992,1461029375.0405366,lewisrowe13,@aguerosergiokun https://t.co/z9g68z9Cc1,,,
719967211872514049,1461029375.0395224,Renesididiouf,Bien joué @aguerosergiokun,,,
719967212644233216,1461029375.0374944,FabriCai16,MOGOLICO @aguerosergiokun,,,
719967214699319297,1461029375.036493,Sportitude10,@aguerosergiokun misses the penalty  #MCIPSG #UCL,,,
719967214976106496,1461029375.0354915,SalvadorAlmeid,Qué mal @aguerosergiokun,,,
719967217257984000,1461029375.03449,Dogan604,@aguerosergiokun fdp,,,
719967217606070276,1461029375.0295305,IvanTobiasS,Bien bardiado @aguerosergiokun,,,
719967217643704320,1461029375.0285163,_______lalo,LMAOOOO @aguerosergiokun,,,
719967219556491266,1461029375.0255089,Allpiee,@aguerosergiokun see what happens when you do petty shit like that,,,
719967219871051778,1461029375.0245078,SahilOberoi1,Ooops! @aguerosergiokun #MCFC,,,
719967220915417088,1461029375.0235064,paul_bovill,"Once again, @aguerosergiokun does a @Leighgriff09 #penaltymiss #wantstobegriffiths",,,
719967221351636994,1461029375.0205078,25nogueiraa,JAJAJAJAJ TERRAJA COME GORDAAA CAGOOOOON @aguerosergiokun,,,
719967223792726017,1461029375.0195153,_lucassnchz,JAAAA @aguerosergiokun,,,
719967224774193152,1461029375.0165124,CanalSupporters,30' Oooohhhhhh @aguerosergiokun qui rate complètement son penalty !!! #Incroyable !!! #CITYPSG,,,
719967227433394176,1461029375.0124936,WeezyVincent,@MCFC @aguerosergiokun whats the scorline guys am shaking,,,
719967227919908864,1461029375.011492,fernandokallas,"QUE QUE É ISSO, @aguerosergiokun???!!!! hahahaha",,,
719967228435775489,1461029375.0104911,_llucao,"nossa vei, e eu apostei dinheiro nessa desgraça desse manchester city NAO CAGA NO PAU @aguerosergiokun",,,
719967228628742144,1461029375.0094895,tomculverwell,Seriously Aguero mate I am coming for you @aguerosergiokun,,,
719967228997853184,1461029375.0084884,TheScholle,RT @DeinSkySport: Elfmeter für @MCFC: @aguerosergiokun schießt daneben... #SkyCL,,,
719967229278863361,1461029375.0074868,Sebaaas14,Pero para que te traje @aguerosergiokun,,,
719967230570663936,1461029375.006486,Rpzt987ForLife,@aguerosergiokun lol,,,
719967232281964545,1461029375.0044837,DanaFahadSharif,Thanks @aguerosergiokun,,,
719967232571232256,1461029375.0034804,adhewans,"Yess, dasar team goblok @MCFC @aguerosergiokun",,,
719967232760143876,1461029375.0024762,deportes13cl,29' | ¡LO ERRÓ @aguerosergiokun! Remate ancho del argentino y se salva el PSG. Siguen 0-0 en Inglaterra ? https://t.co/4x2OnjCtjr,,,
719967234475433984,1461029375.0004885,_CarlosBe,@aguerosergiokun JAJAJAJAJA,,,
719967234609848320,1461029374.9994867,fade_teams,@aguerosergiokun Fallo El Penal Para @MCFC !,,,
719967236337856512,1461029374.9974675,FlorisPlaysFifa,@aguerosergiokun hahaha,,,
719967237059305472,1461029374.9970002,EnzoLgd,"RT @DrEbolatelli: PTDRRRR NIQUE TZ MERE, JE REPETE, NIQUE TA MERE @aguerosergiokun",,,
719967237910634500,1461029374.995842,camm310573,La falló el @aguerosergiokun vamooooooooos @PSG_inside ....!!!!!!!!!!,,,
719967238820732929,1461029374.9914744,PublinewsGT,#ChampionsLeague 29' | ¡@aguerosergiokun falla el penal y el marcador global sigue 2-2!,,,
719967241643679744,1461029372.1814716,emulosmios_,TE VAS A ACORDAR @aguerosergiokun,,,
719967244063752193,1461039116.2410696,MarczTHFC,@Dele_Alli look a like of @ericdier ???????????????????? https://t.co/fSeEyL7FsA,,,
719967245804240896,1461029372.1804707,_meelie,Eres neta @aguerosergiokun :( ?,,,
719967245921705984,1461029372.1794693,napojoh,"Y lo falla el @aguerosergiokun no lo puedo creer, viven los franceses",,,
719967246928449536,1461029372.1784678,Esp_Interativo,".@aguerosergiokun correu, bateu e... #HoraDaChampions https://t.co/c6txO0cJoO",,,
719967248228585472,1461029372.1734602,nstarnikhil6697,Heart broken ???????????? @aguerosergiokun,,,
719967249356820480,1461029372.172455,Glennsster,Lmaooooooooooooooooo @aguerosergiokun,,,
719967250703323138,1461029372.1714506,alvarosanz_,El Kun fallando un penalti! Jodete rata @aguerosergiokun,,,
719967251886161920,1461029372.170449,CsWesleey,@CsWesleey GROS FILS DE PUTE TA MÈRE LA CHIENNE !!!! @aguerosergiokun,,,
719967253874221057,1461029372.1684506,AriasLucho,Viste una gordita en la platea? @aguerosergiokun,,,
719967254729744384,1461029372.1664426,jesse_anduray,@aguerosergiokun q has fallado @MCFCEspanol 0-0 @PSG_espanol penal errado..,,,
719967254864076800,1461029372.1654265,MildredGarcia05,A doooonde kuuuuun?  ???????????????????????????? @aguerosergiokun,,,
719967255463899137,1461029372.1634238,HusseinMarhoon_,"He, of all people @aguerosergiokun",,,
719967257149857792,1461029372.162435,israjimenez11,@Heineken_MX #ChampionTheMatch LO FALLO @aguerosergiokun,,,
719967257321844736,1461029372.1614168,WOrenday7,Lmao ????????@aguerosergiokun,,,
719967259314298880,1461029372.1594114,joseph_mboo,@championsleague @aguerosergiokun @mcfc @psg_english Misses it!!!,,,
719967260551450624,1461029372.1574092,Jonnha95,"No es la noche del @aguerosergiokun, de mal en peor",,,
719967260878589952,1461029372.1553912,EvyMS11,"Lo falló @aguerosergiokun ????
#CMONCITY",,,
719967263105921024,1461029372.154405,dimdim_,-__________________----------------- @aguerosergiokun,,,
719967263437115392,1461029372.1523876,CJKemp11,@aguerosergiokun CHOKE,,,
719967264326463488,1461029372.1503847,Crisvastylez,Y LO FALLA @aguerosergiokun ME CAGO EN DOOS,,,
719967264607453188,1461029372.149384,evrtolc,@aguerosergiokun  haciendo un Messi con ese penal!,,,
719967268726136837,1461029372.1483805,edugmx,@aguerosergiokun lo falló,,,
719967276544487424,1461029372.1463654,osmanm8,que hiciste @aguerosergiokun #PSGMCI #UCL,,,
719967276640911360,1461029372.1453798,Kurillos,RT @CanalSupporters: 30' Oooohhhhhh @aguerosergiokun qui rate complètement son penalty !!! #Incroyable !!! #CITYPSG,,,
719967277173600259,1461029372.1433625,AgentGarlic6,WTF ?? @aguerosergiokun LOL MISSED #UCL,,,
719967280675872770,1461029372.141359,Lutece93,Ptdr ptite pute @aguerosergiokun,,,
719967281447460864,1461029372.1393564,WeAreLUAN,"RT @Esp_Interativo: .@aguerosergiokun correu, bateu e... #HoraDaChampions https://t.co/c6txO0cJoO",,,
719967282684903425,1461029372.13837,Mitchell1318,J could have made that PK @aguerosergiokun smh,,,
719967284849192961,1461029372.1336699,dreamsyn0psis,Shit cunt @aguerosergiokun,,,
719967286631620608,1461029372.1294575,DiegoG991,JAJAJAJAJAJAJAJA @aguerosergiokun,,,
719967287076200448,1461029372.1284547,AlbertoRaya,"Acuerdense, el que perdona, pierde verdad @aguerosergiokun y el City pagará las consecuencias!",,,
719967287713906688,1461029372.1279516,_Mhd951,C quand tu devi1 for ? @aguerosergiokun,,,
719967287843909632,1461029372.1269386,MCFCFrancais,30' @aguerosergiokun manque le cadre! Quelle occasion manquée...,,,
719967288930213890,1461029372.124449,ohdearhart,@aguerosergiokun why,,,
719967289286737920,1461029372.1224325,LuisFdo_Torres,fatal ese cobro de @aguerosergiokun ole,,,
719967289521491969,1461029372.1214454,Randeezy_8,QUE MAS QUIERES BOLUDO!!!!! @aguerosergiokun,,,
719967289655701504,1461029372.1204438,Radin_Era,Sayangnya @aguerosergiokun #ucl,,,
719967293019656192,1461029372.1164248,Andrew_Gruna,lollllllllllllllll @aguerosergiokun,,,
719967294026219520,1461029372.1144226,AlkaGio,¡La tiró afuera el Kun! @aguerosergiokun haciendo un tributo a su @TeamMessi,,,
719967294349250560,1461029372.1134355,MateoMeier,QUE HICISTE PAPÁ @aguerosergiokun,,,
719967294600974336,1461029372.1124346,FabClav,@aguerosergiokun t es guez,,,
719967294990983168,1461029372.111417,XenoMB,@aguerosergiokun tu pues la merde mdrr,,,
719967295154622464,1461029372.1103845,12_joseespinosa,Grande @aguerosergiokun,,,
719967295464980482,1461029372.1063647,VictorguerrajJ,¡Para qué te traje! @aguerosergiokun #ManchesterCity #cityvpsg @MCFC @FOXSports_Chile,,,
719967295976652800,1461029372.10435,YanSulikowski,@aguerosergiokun missed penalty ???????????? @MCFC 0-0 @PSG_inside #MCIPSG,,,
719967296396136450,1461029372.103709,nuestrofutbol,Hace ocho días erró penal @Ibra_official y ahora lo hace @aguerosergiokun,,,
719967296538681345,1461029372.102834,HeberPrincipe,Nada contra ti @aguerosergiokun mas aceita.,,,
719967297172021249,1461029372.1017272,PremiumSportHD,"#premiumchampions
Clamoroso all'#EtihadStadium di Manchester: @aguerosergiokun ha calciato a lato sbagliando dagli 11 metri. #CityPSG 0-0",,,
719967297436282881,1461029372.0973413,Thetitounage,@aguerosergiokun ...,,,
719967297566146560,1461029372.0963404,RubSan94,Ay Kun! @aguerosergiokun acaba de dejar ir la eliminatoria al @MCFC #ChampionsLeague,,,
719967297662640128,1461029372.095339,mccjr02,OH MY GOD...@aguerosergiokun jus missed a PK!!! I don't remember the last time I saw that shit...SMHHH!! @MCFC,,,
719967298258366464,1461029372.0933366,AndresZambranoC,RT @deportes13cl: 29' | ¡LO ERRÓ @aguerosergiokun! Remate ancho del argentino y se salva el PSG. Siguen 0-0 en Inglaterra ? https://t.co/4x…,,,
719967298363088896,1461029372.0923352,LizardKing_MQ,Por eso me embriago @aguerosergiokun !!!,,,
719967299311124480,1461029372.0883305,nicorestre,@aguerosergiokun pierde el primero de penal que le daba la tranquilidad en la serie #FutbolTotalDIRECTV,,,
719967299642466304,1461029372.0863278,_diegovcf,Mi abuela tira mejor los penaltis pelotudo @aguerosergiokun,,,
719967302079217664,1461029372.0833242,royrojas59,"¡ Dale crack, no pasa nada ! @aguerosergiokun",,,
719967302553350144,1461029372.0823214,ZonaDeporte_,"|En Vivo|
Hay penal en favor del #City. Falta de #Trapp contra @aguerosergiokun.28' #ManchesterCity 0 - 0 #PSG
#ChampionsLeague",,,
719967302892916736,1461029372.0813177,ASChile,29' ¡@aguerosergiokun desvió el penal! Sigue el 0-0 entre el City y PSG https://t.co/q4nq205bbX,,,
719967303517900800,1461029372.079315,paoIamarie,and SON that is why you are not starting for Argentina @aguerosergiokun,,,
719967304860246017,1461029372.0773125,AXEMOficial,#UCL Afuera el penal que pateó @aguerosergiokun. Siguen 0-0 @MCFC y #PSG.,,,
719967305757761537,1461029372.07531,Kev_Clive,Msunu wakho @aguerosergiokun nxa,,,
719967306835566592,1461029372.0743086,FOXDeportes,.@aguerosergiokun acaba de cobrar un penal para el @MCFC pero no pudo cambiarlo por gol https://t.co/h4yoUoVh1s #CityPSG,,,
719967306994954240,1461029372.0733075,cristian_oky9,No mames @aguerosergiokun,,,
719967310526750720,1461029372.0723064,Janealder,What a miss @aguerosergiokun,,,
719967311151632384,1461029372.0713193,Yankswhobtr,@MCFC @aguerosergiokun OMG I am sTUNNED!!,,,
719967312405774336,1461029372.0703027,camcomecuddle,MISSED !!!!! #MCIPSG @aguerosergiokun @Ninetest69,,,
719967312560857088,1461029372.068443,PogbaHD,GET YOUR hEAD OUT OF YOUR ARSE @aguerosergiokun,,,
719967313613561856,1461029372.0674422,leo_arizaga,@aguerosergiokun se come el penal! No puedo creer...,,,
719967313840185346,1461029372.0664387,edsagil,"El @aguerosergiokun, leyenda viva del  #ManchesterCity falló cuando su equipo más lo necesitaba...",,,
719967313894731781,1461029372.065468,solciannone,@MCFCEspanol @aguerosergiokun ????????????????????,,,
